campaign_name,adset_name,ad_name,cpm,impressions,reach,video_play_actions,video_p95_watched_actions,video_avg_time_watched_actions,clicks,ctr,actions,cost_per_action_type,spend,frequency,date_start,date_stop,age,gender,account_id,outbound_clicks_ctr,cpc,action_values,purchase_roas,link_clicks,view_content,video_views_3_Sec,Add_to_cart,initiate_checkout,purchase,link_click_cost,view_content_cost,add_to_cart_cost,purchase_cost,conversion_value,ROAS
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,33.836122,689,604,620,22,3,8,1.161103,"[{'action_type': 'omni_add_to_cart', 'value': '1'}, {'action_type': 'omni_initiated_checkout', 'value': '1'}, {'action_type': 'onsite_web_app_view_content', 'value': '3'}, {'action_type': 'landing_page_view', 'value': '3'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '1'}, {'action_type': 'page_engagement', 'value': '133'}, {'action_type': 'onsite_web_add_to_cart', 'value': '1'}, {'action_type': 'post_engagement', 'value': '133'}, {'action_type': 'view_content', 'value': '3'}, {'action_type': 'onsite_web_view_content', 'value': '3'}, {'action_type': 'add_to_cart', 'value': '1'}, {'action_type': 'video_view', 'value': '127'}, {'action_type': 'omni_view_content', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '3'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '1'}, {'action_type': 'initiate_checkout', 'value': '1'}, {'action_type': 'link_click', 'value': '5'}]","[{'action_type': 'initiate_checkout', 'value': '23.313088'}, {'action_type': 'omni_view_content', 'value': '7.771029'}, {'action_type': 'link_click', 'value': '4.662618'}, {'action_type': 'onsite_web_add_to_cart', 'value': '23.313088'}, {'action_type': 'page_engagement', 'value': '0.175286'}, {'action_type': 'post_engagement', 'value': '0.175286'}, {'action_type': 'view_content', 'value': '7.771029'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '23.313088'}, {'action_type': 'landing_page_view', 'value': '7.771029'}, {'action_type': 'omni_initiated_checkout', 'value': '23.313088'}, {'action_type': 'omni_add_to_cart', 'value': '23.313088'}, {'action_type': 'video_view', 'value': '0.183568'}, {'action_type': 'onsite_web_app_view_content', 'value': '7.771029'}, {'action_type': 'onsite_web_view_content', 'value': '7.771029'}, {'action_type': 'add_to_cart', 'value': '23.313088'}]",23.313088,1.140728,2024-08-06,2024-08-06,35-44,male,382451670462161,0.725689,2.914136,"[{'action_type': 'onsite_web_app_add_to_cart', 'value': '449'}, {'action_type': 'onsite_web_add_to_cart', 'value': '449'}, {'action_type': 'omni_add_to_cart', 'value': '449'}, {'action_type': 'initiate_checkout', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '449'}, {'action_type': 'view_content', 'value': '1347'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '1347'}, {'action_type': 'omni_initiated_checkout', 'value': '449'}, {'action_type': 'omni_view_content', 'value': '1347'}, {'action_type': 'onsite_web_app_view_content', 'value': '1347'}, {'action_type': 'onsite_web_view_content', 'value': '1347'}, {'action_type': 'add_to_cart', 'value': '449'}]",,5,3,127,1,1,0,4.662618,7.771029,23.313088,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,40.861921,33,28,28,1,4,0,0,"[{'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '9'}]","[{'action_type': 'page_engagement', 'value': '0.149827'}, {'action_type': 'post_engagement', 'value': '0.149827'}, {'action_type': 'video_view', 'value': '0.149827'}]",1.348443,1.178571,2024-08-06,2024-08-06,35-44,unknown,382451670462161,0,,,,0,0,9,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,34.460898,2944,2551,2735,165,6,133,4.517663,"[{'action_type': 'web_in_store_purchase', 'value': '1'}, {'action_type': 'omni_add_to_cart', 'value': '3'}, {'action_type': 'omni_initiated_checkout', 'value': '3'}, {'action_type': 'onsite_web_app_view_content', 'value': '39'}, {'action_type': 'landing_page_view', 'value': '37'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '3'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'onsite_web_app_purchase', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1030'}, {'action_type': 'purchase', 'value': '1'}, {'action_type': 'onsite_web_add_to_cart', 'value': '3'}, {'action_type': 'post_engagement', 'value': '1030'}, {'action_type': 'onsite_web_purchase', 'value': '1'}, {'action_type': 'view_content', 'value': '39'}, {'action_type': 'onsite_web_view_content', 'value': '39'}, {'action_type': 'add_to_cart', 'value': '3'}, {'action_type': 'video_view', 'value': '960'}, {'action_type': 'omni_view_content', 'value': '39'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '39'}, {'action_type': 'post_reaction', 'value': '15'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1'}, {'action_type': 'initiate_checkout', 'value': '3'}, {'action_type': 'link_click', 'value': '54'}, {'action_type': 'omni_purchase', 'value': '1'}]","[{'action_type': 'web_in_store_purchase', 'value': '101.452884'}, {'action_type': 'omni_purchase', 'value': '101.452884'}, {'action_type': 'initiate_checkout', 'value': '33.817628'}, {'action_type': 'omni_view_content', 'value': '2.601356'}, {'action_type': 'onsite_conversion.post_save', 'value': '101.452884'}, {'action_type': 'link_click', 'value': '1.878757'}, {'action_type': 'onsite_web_add_to_cart', 'value': '33.817628'}, {'action_type': 'page_engagement', 'value': '0.098498'}, {'action_type': 'purchase', 'value': '101.452884'}, {'action_type': 'post_engagement', 'value': '0.098498'}, {'action_type': 'onsite_web_purchase', 'value': '101.452884'}, {'action_type': 'view_content', 'value': '2.601356'}, {'action_type': 'onsite_web_app_purchase', 'value': '101.452884'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '33.817628'}, {'action_type': 'landing_page_view', 'value': '2.74197'}, {'action_type': 'omni_initiated_checkout', 'value': '33.817628'}, {'action_type': 'omni_add_to_cart', 'value': '33.817628'}, {'action_type': 'video_view', 'value': '0.10568'}, {'action_type': 'onsite_web_app_view_content', 'value': '2.601356'}, {'action_type': 'onsite_web_view_content', 'value': '2.601356'}, {'action_type': 'add_to_cart', 'value': '33.817628'}]",101.452884,1.154057,2024-08-06,2024-08-06,45-54,female,382451670462161,1.800272,0.762804,"[{'action_type': 'onsite_web_app_purchase', 'value': '699'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '1347'}, {'action_type': 'onsite_web_add_to_cart', 'value': '1347'}, {'action_type': 'web_in_store_purchase', 'value': '699'}, {'action_type': 'omni_purchase', 'value': '699'}, {'action_type': 'omni_add_to_cart', 'value': '1347'}, {'action_type': 'initiate_checkout', 'value': '1347'}, {'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '699'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '1347'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '1347'}, {'action_type': 'view_content', 'value': '17511'}, {'action_type': 'purchase', 'value': '699'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '17511'}, {'action_type': 'onsite_web_purchase', 'value': '699'}, {'action_type': 'omni_initiated_checkout', 'value': '1347'}, {'action_type': 'omni_view_content', 'value': '17511'}, {'action_type': 'onsite_web_app_view_content', 'value': '17511'}, {'action_type': 'onsite_web_view_content', 'value': '17511'}, {'action_type': 'add_to_cart', 'value': '1347'}]","[{'action_type': 'omni_purchase', 'value': '6.889898'}]",54,39,960,3,3,1,1.878757,2.601356,33.817628,101.452884,699,6.889898
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,54.159701,405,292,365,14,7,7,1.728395,"[{'action_type': 'onsite_web_app_view_content', 'value': '3'}, {'action_type': 'landing_page_view', 'value': '3'}, {'action_type': 'page_engagement', 'value': '87'}, {'action_type': 'post_engagement', 'value': '87'}, {'action_type': 'view_content', 'value': '3'}, {'action_type': 'onsite_web_view_content', 'value': '3'}, {'action_type': 'video_view', 'value': '84'}, {'action_type': 'omni_view_content', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]","[{'action_type': 'omni_view_content', 'value': '7.31156'}, {'action_type': 'link_click', 'value': '7.31156'}, {'action_type': 'page_engagement', 'value': '0.252123'}, {'action_type': 'post_engagement', 'value': '0.252123'}, {'action_type': 'view_content', 'value': '7.31156'}, {'action_type': 'landing_page_view', 'value': '7.31156'}, {'action_type': 'video_view', 'value': '0.261127'}, {'action_type': 'onsite_web_app_view_content', 'value': '7.31156'}, {'action_type': 'onsite_web_view_content', 'value': '7.31156'}]",21.934679,1.386986,2024-08-06,2024-08-06,45-54,male,382451670462161,0.740741,3.133526,"[{'action_type': 'view_content', 'value': '1347'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '1347'}, {'action_type': 'omni_view_content', 'value': '1347'}, {'action_type': 'onsite_web_app_view_content', 'value': '1347'}, {'action_type': 'onsite_web_view_content', 'value': '1347'}]",,3,3,84,0,0,0,7.31156,7.31156,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,16.855542,16,8,15,2,7,1,6.25,"[{'action_type': 'onsite_web_app_view_content', 'value': '1'}, {'action_type': 'page_engagement', 'value': '8'}, {'action_type': 'post_engagement', 'value': '8'}, {'action_type': 'view_content', 'value': '1'}, {'action_type': 'onsite_web_view_content', 'value': '1'}, {'action_type': 'video_view', 'value': '8'}, {'action_type': 'omni_view_content', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '1'}]","[{'action_type': 'omni_view_content', 'value': '0.269689'}, {'action_type': 'page_engagement', 'value': '0.033711'}, {'action_type': 'post_engagement', 'value': '0.033711'}, {'action_type': 'view_content', 'value': '0.269689'}, {'action_type': 'video_view', 'value': '0.033711'}, {'action_type': 'onsite_web_app_view_content', 'value': '0.269689'}, {'action_type': 'onsite_web_view_content', 'value': '0.269689'}]",0.269689,2,2024-08-06,2024-08-06,45-54,unknown,382451670462161,0,0.269689,"[{'action_type': 'view_content', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '449'}, {'action_type': 'omni_view_content', 'value': '449'}, {'action_type': 'onsite_web_app_view_content', 'value': '449'}, {'action_type': 'onsite_web_view_content', 'value': '449'}]",,0,1,8,0,0,0,0,0.269689,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,58.336477,733,684,686,51,7,51,6.957708,"[{'action_type': 'web_in_store_purchase', 'value': '1'}, {'action_type': 'omni_add_to_cart', 'value': '2'}, {'action_type': 'omni_initiated_checkout', 'value': '2'}, {'action_type': 'onsite_web_app_view_content', 'value': '29'}, {'action_type': 'landing_page_view', 'value': '26'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '2'}, {'action_type': 'onsite_web_app_purchase', 'value': '1'}, {'action_type': 'page_engagement', 'value': '314'}, {'action_type': 'purchase', 'value': '1'}, {'action_type': 'onsite_web_add_to_cart', 'value': '2'}, {'action_type': 'post_engagement', 'value': '314'}, {'action_type': 'onsite_web_purchase', 'value': '1'}, {'action_type': 'view_content', 'value': '29'}, {'action_type': 'onsite_web_view_content', 'value': '29'}, {'action_type': 'add_to_cart', 'value': '2'}, {'action_type': 'video_view', 'value': '279'}, {'action_type': 'omni_view_content', 'value': '29'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '29'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1'}, {'action_type': 'initiate_checkout', 'value': '2'}, {'action_type': 'link_click', 'value': '30'}, {'action_type': 'omni_purchase', 'value': '1'}]","[{'action_type': 'web_in_store_purchase', 'value': '42.760638'}, {'action_type': 'omni_purchase', 'value': '42.760638'}, {'action_type': 'initiate_checkout', 'value': '21.380319'}, {'action_type': 'omni_view_content', 'value': '1.474505'}, {'action_type': 'link_click', 'value': '1.425355'}, {'action_type': 'onsite_web_add_to_cart', 'value': '21.380319'}, {'action_type': 'page_engagement', 'value': '0.13618'}, {'action_type': 'purchase', 'value': '42.760638'}, {'action_type': 'post_engagement', 'value': '0.13618'}, {'action_type': 'onsite_web_purchase', 'value': '42.760638'}, {'action_type': 'view_content', 'value': '1.474505'}, {'action_type': 'onsite_web_app_purchase', 'value': '42.760638'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '21.380319'}, {'action_type': 'landing_page_view', 'value': '1.64464'}, {'action_type': 'omni_initiated_checkout', 'value': '21.380319'}, {'action_type': 'omni_add_to_cart', 'value': '21.380319'}, {'action_type': 'video_view', 'value': '0.153264'}, {'action_type': 'onsite_web_app_view_content', 'value': '1.474505'}, {'action_type': 'onsite_web_view_content', 'value': '1.474505'}, {'action_type': 'add_to_cart', 'value': '21.380319'}]",42.760638,1.071637,2024-08-06,2024-08-06,55-64,female,382451670462161,4.092769,0.838444,"[{'action_type': 'onsite_web_app_purchase', 'value': '449'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '898'}, {'action_type': 'onsite_web_add_to_cart', 'value': '898'}, {'action_type': 'web_in_store_purchase', 'value': '449'}, {'action_type': 'omni_purchase', 'value': '449'}, {'action_type': 'omni_add_to_cart', 'value': '898'}, {'action_type': 'initiate_checkout', 'value': '898'}, {'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '898'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '898'}, {'action_type': 'view_content', 'value': '13321'}, {'action_type': 'purchase', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '13321'}, {'action_type': 'onsite_web_purchase', 'value': '449'}, {'action_type': 'omni_initiated_checkout', 'value': '898'}, {'action_type': 'omni_view_content', 'value': '13321'}, {'action_type': 'onsite_web_app_view_content', 'value': '13321'}, {'action_type': 'onsite_web_view_content', 'value': '13321'}, {'action_type': 'add_to_cart', 'value': '898'}]","[{'action_type': 'omni_purchase', 'value': '10.500311'}]",30,29,279,2,2,1,1.425355,1.474505,21.380319,42.760638,449,10.500311
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,87.847308,117,117,107,5,6,6,5.128205,"[{'action_type': 'web_in_store_purchase', 'value': '1'}, {'action_type': 'omni_add_to_cart', 'value': '1'}, {'action_type': 'omni_initiated_checkout', 'value': '1'}, {'action_type': 'onsite_web_app_view_content', 'value': '4'}, {'action_type': 'landing_page_view', 'value': '3'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '1'}, {'action_type': 'onsite_web_app_purchase', 'value': '1'}, {'action_type': 'page_engagement', 'value': '44'}, {'action_type': 'purchase', 'value': '1'}, {'action_type': 'onsite_web_add_to_cart', 'value': '1'}, {'action_type': 'post_engagement', 'value': '44'}, {'action_type': 'onsite_web_purchase', 'value': '1'}, {'action_type': 'view_content', 'value': '4'}, {'action_type': 'onsite_web_view_content', 'value': '4'}, {'action_type': 'add_to_cart', 'value': '1'}, {'action_type': 'video_view', 'value': '40'}, {'action_type': 'omni_view_content', 'value': '4'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '4'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1'}, {'action_type': 'initiate_checkout', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}, {'action_type': 'omni_purchase', 'value': '1'}]","[{'action_type': 'web_in_store_purchase', 'value': '10.278135'}, {'action_type': 'omni_purchase', 'value': '10.278135'}, {'action_type': 'initiate_checkout', 'value': '10.278135'}, {'action_type': 'omni_view_content', 'value': '2.569534'}, {'action_type': 'link_click', 'value': '2.569534'}, {'action_type': 'onsite_web_add_to_cart', 'value': '10.278135'}, {'action_type': 'page_engagement', 'value': '0.233594'}, {'action_type': 'purchase', 'value': '10.278135'}, {'action_type': 'post_engagement', 'value': '0.233594'}, {'action_type': 'onsite_web_purchase', 'value': '10.278135'}, {'action_type': 'view_content', 'value': '2.569534'}, {'action_type': 'onsite_web_app_purchase', 'value': '10.278135'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '10.278135'}, {'action_type': 'landing_page_view', 'value': '3.426045'}, {'action_type': 'omni_initiated_checkout', 'value': '10.278135'}, {'action_type': 'omni_add_to_cart', 'value': '10.278135'}, {'action_type': 'video_view', 'value': '0.256953'}, {'action_type': 'onsite_web_app_view_content', 'value': '2.569534'}, {'action_type': 'onsite_web_view_content', 'value': '2.569534'}, {'action_type': 'add_to_cart', 'value': '10.278135'}]",10.278135,1,2024-08-06,2024-08-06,55-64,male,382451670462161,3.418803,1.713023,"[{'action_type': 'onsite_web_app_purchase', 'value': '648'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '449'}, {'action_type': 'onsite_web_add_to_cart', 'value': '449'}, {'action_type': 'web_in_store_purchase', 'value': '648'}, {'action_type': 'omni_purchase', 'value': '648'}, {'action_type': 'omni_add_to_cart', 'value': '449'}, {'action_type': 'initiate_checkout', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '648'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '449'}, {'action_type': 'view_content', 'value': '1796'}, {'action_type': 'purchase', 'value': '648'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '1796'}, {'action_type': 'onsite_web_purchase', 'value': '648'}, {'action_type': 'omni_initiated_checkout', 'value': '449'}, {'action_type': 'omni_view_content', 'value': '1796'}, {'action_type': 'onsite_web_app_view_content', 'value': '1796'}, {'action_type': 'onsite_web_view_content', 'value': '1796'}, {'action_type': 'add_to_cart', 'value': '449'}]","[{'action_type': 'omni_purchase', 'value': '63.046457'}]",4,4,40,1,1,1,2.569534,2.569534,10.278135,10.278135,648,63.046457
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,31.213967,8,8,6,0,4,0,0,"[{'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]","[{'action_type': 'page_engagement', 'value': '0.124856'}, {'action_type': 'post_engagement', 'value': '0.124856'}, {'action_type': 'video_view', 'value': '0.124856'}]",0.249712,1,2024-08-06,2024-08-06,55-64,unknown,382451670462161,0,,,,0,0,2,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,54.749085,293,244,272,21,7,16,5.460751,"[{'action_type': 'omni_add_to_cart', 'value': '1'}, {'action_type': 'omni_initiated_checkout', 'value': '1'}, {'action_type': 'onsite_web_app_view_content', 'value': '8'}, {'action_type': 'landing_page_view', 'value': '5'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '1'}, {'action_type': 'page_engagement', 'value': '128'}, {'action_type': 'onsite_web_add_to_cart', 'value': '1'}, {'action_type': 'post_engagement', 'value': '128'}, {'action_type': 'view_content', 'value': '8'}, {'action_type': 'onsite_web_view_content', 'value': '8'}, {'action_type': 'add_to_cart', 'value': '1'}, {'action_type': 'video_view', 'value': '121'}, {'action_type': 'omni_view_content', 'value': '8'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '8'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '1'}, {'action_type': 'initiate_checkout', 'value': '1'}, {'action_type': 'link_click', 'value': '6'}]","[{'action_type': 'initiate_checkout', 'value': '16.041482'}, {'action_type': 'omni_view_content', 'value': '2.005185'}, {'action_type': 'link_click', 'value': '2.67358'}, {'action_type': 'onsite_web_add_to_cart', 'value': '16.041482'}, {'action_type': 'page_engagement', 'value': '0.125324'}, {'action_type': 'post_engagement', 'value': '0.125324'}, {'action_type': 'view_content', 'value': '2.005185'}, {'action_type': 'onsite_web_app_add_to_cart', 'value': '16.041482'}, {'action_type': 'landing_page_view', 'value': '3.208296'}, {'action_type': 'omni_initiated_checkout', 'value': '16.041482'}, {'action_type': 'omni_add_to_cart', 'value': '16.041482'}, {'action_type': 'video_view', 'value': '0.132574'}, {'action_type': 'onsite_web_app_view_content', 'value': '2.005185'}, {'action_type': 'onsite_web_view_content', 'value': '2.005185'}, {'action_type': 'add_to_cart', 'value': '16.041482'}]",16.041482,1.20082,2024-08-06,2024-08-06,65+,female,382451670462161,2.047782,1.002593,"[{'action_type': 'onsite_web_app_add_to_cart', 'value': '449'}, {'action_type': 'onsite_web_add_to_cart', 'value': '449'}, {'action_type': 'omni_add_to_cart', 'value': '449'}, {'action_type': 'initiate_checkout', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_initiate_checkout', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_add_to_cart', 'value': '449'}, {'action_type': 'view_content', 'value': '3592'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '3592'}, {'action_type': 'omni_initiated_checkout', 'value': '449'}, {'action_type': 'omni_view_content', 'value': '3592'}, {'action_type': 'onsite_web_app_view_content', 'value': '3592'}, {'action_type': 'onsite_web_view_content', 'value': '3592'}, {'action_type': 'add_to_cart', 'value': '449'}]",,6,8,121,1,1,0,2.67358,2.005185,16.041482,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,46.295763,63,63,52,2,6,0,0,"[{'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'video_view', 'value': '14'}]","[{'action_type': 'page_engagement', 'value': '0.208331'}, {'action_type': 'post_engagement', 'value': '0.208331'}, {'action_type': 'video_view', 'value': '0.208331'}]",2.916633,1,2024-08-06,2024-08-06,65+,male,382451670462161,0,,,,0,0,14,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 7 Serum,68.254541,6,4,5,0,6,0,0,"[{'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]","[{'action_type': 'page_engagement', 'value': '0.204764'}, {'action_type': 'post_engagement', 'value': '0.204764'}, {'action_type': 'video_view', 'value': '0.204764'}]",0.409527,1.5,2024-08-06,2024-08-06,65+,unknown,382451670462161,0,,,,0,0,2,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 5 Serum,38.333333,6,5,5,0,1,0,0,"[{'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]","[{'action_type': 'page_engagement', 'value': '0.23'}, {'action_type': 'post_engagement', 'value': '0.23'}, {'action_type': 'video_view', 'value': '0.23'}]",0.23,1.2,2024-08-06,2024-08-06,18-24,female,382451670462161,0,,,,0,0,1,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 5 Serum,25,14,11,12,0,2,0,0,"[{'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]","[{'action_type': 'page_engagement', 'value': '0.116667'}, {'action_type': 'post_engagement', 'value': '0.116667'}, {'action_type': 'video_view', 'value': '0.116667'}]",0.35,1.272727,2024-08-06,2024-08-06,25-34,female,382451670462161,0,,,,0,0,3,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 5 Serum,15,2,2,1,0,1,0,0,,,0.03,1,2024-08-06,2024-08-06,25-34,male,382451670462161,0,,,,0,0,0,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 5 Serum,,0,0,1,0,0,0,,,,0,0,2024-08-06,2024-08-06,25-34,unknown,382451670462161,0,,,,0,0,0,0,0,0,0,0,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 5 Serum,38.125,32,26,28,3,6,2,6.25,"[{'action_type': 'onsite_web_app_view_content', 'value': '1'}, {'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'page_engagement', 'value': '12'}, {'action_type': 'post_engagement', 'value': '12'}, {'action_type': 'view_content', 'value': '1'}, {'action_type': 'onsite_web_view_content', 'value': '1'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'omni_view_content', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]","[{'action_type': 'omni_view_content', 'value': '1.22'}, {'action_type': 'link_click', 'value': '1.22'}, {'action_type': 'page_engagement', 'value': '0.101667'}, {'action_type': 'post_engagement', 'value': '0.101667'}, {'action_type': 'view_content', 'value': '1.22'}, {'action_type': 'landing_page_view', 'value': '1.22'}, {'action_type': 'video_view', 'value': '0.110909'}, {'action_type': 'onsite_web_app_view_content', 'value': '1.22'}, {'action_type': 'onsite_web_view_content', 'value': '1.22'}]",1.22,1.230769,2024-08-06,2024-08-06,35-44,female,382451670462161,3.125,0.61,"[{'action_type': 'view_content', 'value': '449'}, {'action_type': 'offsite_conversion.fb_pixel_view_content', 'value': '449'}, {'action_type': 'omni_view_content', 'value': '449'}, {'action_type': 'onsite_web_app_view_content', 'value': '449'}, {'action_type': 'onsite_web_view_content', 'value': '449'}]",,1,1,11,0,0,0,1.22,1.22,0,0,0,0
AS-SS-Advantage-04-07-24 Campaña,AS-SS-Advantage-04-07-24 Conjunto de anuncios,Vídeo 5 Serum,30,5,4,5,0,1,0,0,,,0.15,1.25,2024-08-06,2024-08-06,35-44,male,382451670462161,0,,,,0,0,0,0,0,0,0,0,0,0,0,0
